preprocessing,model,k1,b,query,rank,doc,score,grade
raw,bm25,0.5,0.75,146,5,641,18.481953,0
raw,bm25,0.5,0.75,146,6,840,16.402067,1
raw,bm25,0.5,0.75,146,7,763,15.491137,0
raw,bm25,0.5,0.75,146,8,1134,15.070383,0
raw,bm25,0.5,0.75,146,9,839,15.047626,0
raw,bm25,0.5,0.75,146,10,928,14.926294,0
raw,bm25,0.5,0.75,147,1,956,37.208613,0
raw,bm25,0.5,0.75,147,2,1050,22.175754,3
raw,bm25,0.5,0.75,147,3,1049,18.766885,4
raw,bm25,0.5,0.75,147,4,1119,15.993765,0
raw,bm25,0.5,0.75,147,5,843,15.169434,3
raw,bm25,0.5,0.75,147,6,1392,14.439487,0
raw,bm25,0.5,0.75,147,7,889,14.411332,3
raw,bm25,0.5,0.75,147,8,1358,13.349401,0
raw,bm25,0.5,0.75,147,9,1126,13.138329,0
raw,bm25,0.5,0.75,147,10,1387,12.981588,0
raw,bm25,0.5,0.75,148,1,956,20.839405,0
raw,bm25,0.5,0.75,148,2,1126,19.767479,0
raw,bm25,0.5,0.75,148,3,1048,17.582999,2
raw,bm25,0.5,0.75,148,4,1050,14.302048,2
raw,bm25,0.5,0.75,148,5,739,14.136104,0
raw,bm25,0.5,0.75,148,6,826,12.274012,0
raw,bm25,0.5,0.75,148,7,827,11.234163,0
raw,bm25,0.5,0.75,148,8,761,11.137507,0
raw,bm25,0.5,0.75,148,9,951,10.659613,0
raw,bm25,0.5,0.75,148,10,1127,9.875277,0
raw,bm25,0.5,0.75,149,1,930,15.890102,3
raw,bm25,0.5,0.75,149,2,926,14.074055,0
raw,bm25,0.5,0.75,149,3,826,12.910446,0
raw,bm25,0.5,0.75,149,4,931,11.654175,3
raw,bm25,0.5,0.75,149,5,894,11.126069,0
raw,bm25,0.5,0.75,149,6,1059,10.907173,3
raw,bm25,0.5,0.75,149,7,1051,10.771952,0
raw,bm25,0.5,0.75,149,8,624,10.512990,0
raw,bm25,0.5,0.75,149,9,739,10.454476,0
raw,bm25,0.5,0.75,149,10,1070,10.258090,0
raw,bm25,0.5,0.75,150,1,1062,21.567213,0
raw,bm25,0.5,0.75,150,2,1074,21.174202,3
raw,bm25,0.5,0.75,150,3,1075,20.524784,3
raw,bm25,0.5,0.75,150,4,1202,14.777608,0
raw,bm25,0.5,0.75,150,5,924,13.223971,0
raw,bm25,0.5,0.75,150,6,1243,12.374134,0
raw,bm25,0.5,0.75,150,7,970,12.133329,0
raw,bm25,0.5,0.75,150,8,923,11.970530,0
raw,bm25,0.5,0.75,150,9,696,11.551260,0
raw,bm25,0.5,0.75,150,10,799,11.343122,0
raw,bm25,0.5,0.75,151,1,251,13.063697,0
raw,bm25,0.5,0.75,151,2,433,11.317805,0
raw,bm25,0.5,0.75,151,3,1248,11.167159,0
raw,bm25,0.5,0.75,151,4,101,11.028152,0
raw,bm25,0.5,0.75,151,5,783,10.998671,0
raw,bm25,0.5,0.75,151,6,52,10.991022,0
raw,bm25,0.5,0.75,151,7,676,10.610551,0
raw,bm25,0.5,0.75,151,8,924,10.589217,0
raw,bm25,0.5,0.75,151,9,1246,10.222527,0
raw,bm25,0.5,0.75,151,10,677,10.213339,0
raw,bm25,0.5,0.75,152,1,42,16.344145,0
raw,bm25,0.5,0.75,152,2,1362,14.872206,0
raw,bm25,0.5,0.75,152,3,671,14.217106,0
raw,bm25,0.5,0.75,152,4,94,13.443355,0
raw,bm25,0.5,0.75,152,5,1225,13.084349,0
raw,bm25,0.5,0.75,152,6,36,12.977580,0
raw,bm25,0.5,0.75,152,7,1079,12.100711,0
raw,bm25,0.5,0.75,152,8,80,11.841490,0
raw,bm25,0.5,0.75,152,9,917,11.360687,0
raw,bm25,0.5,0.75,152,10,346,11.107022,0
raw,bm25,0.5,0.75,153,1,1063,16.797048,0
raw,bm25,0.5,0.75,153,2,1082,10.181903,4
raw,bm25,0.5,0.75,153,3,349,10.104377,0
raw,bm25,0.5,0.75,153,4,281,9.597659,0
raw,bm25,0.5,0.75,153,5,1053,9.061119,0
raw,bm25,0.5,0.75,153,6,329,9.011417,0
raw,bm25,0.5,0.75,153,7,1391,8.908081,0
raw,bm25,0.5,0.75,153,8,543,8.881108,0
raw,bm25,0.5,0.75,153,9,584,8.873511,0
raw,bm25,0.5,0.75,153,10,364,8.707759,0
raw,bm25,0.5,0.75,154,1,1088,28.477836,3
raw,bm25,0.5,0.75,154,2,1086,18.990053,0
raw,bm25,0.5,0.75,154,3,111,17.254458,0
raw,bm25,0.5,0.75,154,4,367,14.273964,0
raw,bm25,0.5,0.75,154,5,1054,13.991762,0
raw,bm25,0.5,0.75,154,6,1055,13.306558,0
raw,bm25,0.5,0.75,154,7,1063,12.270850,0
raw,bm25,0.5,0.75,154,8,827,11.977722,0
raw,bm25,0.5,0.75,154,9,1389,11.813904,0
raw,bm25,0.5,0.75,154,10,159,11.213754,0
raw,bm25,0.5,0.75,155,1,804,13.847779,0
raw,bm25,0.5,0.75,155,2,1101,13.310774,3
raw,bm25,0.5,0.75,155,3,1279,10.294212,0
raw,bm25,0.5,0.75,155,4,553,8.850303,0
raw,bm25,0.5,0.75,155,5,1226,8.810612,0
raw,bm25,0.5,0.75,155,6,1065,8.750203,0
raw,bm25,0.5,0.75,155,7,968,8.523582,0
raw,bm25,0.5,0.75,155,8,810,8.216286,0
raw,bm25,0.5,0.75,155,9,82,7.747918,0
raw,bm25,0.5,0.75,155,10,806,7.664937,0
raw,bm25,0.5,0.75,156,1,1096,16.208732,3
raw,bm25,0.5,0.75,156,2,1097,15.616912,2
raw,bm25,0.5,0.75,156,3,553,15.002740,2
raw,bm25,0.5,0.75,156,4,1098,14.284826,3
raw,bm25,0.5,0.75,156,5,1065,14.031240,0
raw,bm25,0.5,0.75,156,6,1279,12.955339,0
raw,bm25,0.5,0.75,156,7,1302,11.471335,0
raw,bm25,0.5,0.75,156,8,1099,11.023043,3
raw,bm25,0.5,0.75,156,9,1100,10.871634,2
raw,bm25,0.5,0.75,156,10,534,10.523310,0
raw,bm25,0.5,0.75,157,1,456,21.220221,2
raw,bm25,0.5,0.75,157,2,1006,20.908096,0
raw,bm25,0.5,0.75,157,3,160,20.100254,3
raw,bm25,0.5,0.75,157,4,1204,16.978037,0
raw,bm25,0.5,0.75,157,5,626,16.926468,2
raw,bm25,0.5,0.75,157,6,556,16.915144,2
raw,bm25,0.5,0.75,157,7,657,16.477591,3
raw,bm25,0.5,0.75,157,8,576,16.299295,0
raw,bm25,0.5,0.75,157,9,232,16.036851,0
raw,bm25,0.5,0.75,157,10,1356,15.889117,0
raw,bm25,0.5,0.75,158,1,302,11.496413,1
raw,bm25,0.5,0.75,158,2,1269,9.519005,0
raw,bm25,0.5,0.75,158,3,1263,8.415477,0
raw,bm25,0.5,0.75,158,4,251,8.145707,0
raw,bm25,0.5,0.75,158,5,421,7.995697,0
raw,bm25,0.5,0.75,158,6,117,7.677501,0
raw,bm25,0.5,0.75,158,7,262,7.491018,0
raw,bm25,0.5,0.75,158,8,236,7.396976,0
raw,bm25,0.5,0.75,158,9,1098,7.315277,0
raw,bm25,0.5,0.75,158,10,609,6.775574,0
raw,bm25,0.5,0.75,159,1,1066,26.120052,0
raw,bm25,0.5,0.75,159,2,1259,15.978445,0
raw,bm25,0.5,0.75,159,3,1197,15.161225,0
raw,bm25,0.5,0.75,159,4,899,13.653904,0
raw,bm25,0.5,0.75,159,5,42,13.110195,0
raw,bm25,0.5,0.75,159,6,1112,13.045777,3
raw,bm25,0.5,0.75,159,7,846,13.024159,0
raw,bm25,0.5,0.75,159,8,1289,12.972455,0
raw,bm25,0.5,0.75,159,9,969,12.521004,0
raw,bm25,0.5,0.75,159,10,1293,12.458070,0
raw,bm25,0.5,0.75,160,1,1071,43.221797,0
raw,bm25,0.5,0.75,160,2,885,38.480861,0
raw,bm25,0.5,0.75,160,3,769,34.142885,0
raw,bm25,0.5,0.75,160,4,830,33.474114,0
raw,bm25,0.5,0.75,160,5,1134,32.949344,3
raw,bm25,0.5,0.75,160,6,890,32.560689,0
raw,bm25,0.5,0.75,160,7,740,31.931727,0
raw,bm25,0.5,0.75,160,8,765,29.320219,0
raw,bm25,0.5,0.75,160,9,1012,28.762749,0
raw,bm25,0.5,0.75,160,10,889,28.536910,0
raw,bm25,0.5,0.75,161,1,1386,32.634102,2
raw,bm25,0.5,0.75,161,2,54,30.211173,2
raw,bm25,0.5,0.75,161,3,1185,24.935165,0
raw,bm25,0.5,0.75,161,4,145,22.689394,0
raw,bm25,0.5,0.75,161,5,55,22.614114,4
raw,bm25,0.5,0.75,161,6,460,22.233467,0
raw,bm25,0.5,0.75,161,7,1281,22.083121,0
raw,bm25,0.5,0.75,161,8,1192,21.874282,0
raw,bm25,0.5,0.75,161,9,784,21.777107,0
raw,bm25,0.5,0.75,161,10,1182,21.683188,0
raw,bm25,0.5,0.75,162,1,460,23.618542,2
raw,bm25,0.5,0.75,162,2,55,22.429141,0
raw,bm25,0.5,0.75,162,3,489,21.689149,0
raw,bm25,0.5,0.75,162,4,292,21.205626,0
raw,bm25,0.5,0.75,162,5,54,21.068877,3
raw,bm25,0.5,0.75,162,6,1386,21.043084,0
raw,bm25,0.5,0.75,162,7,364,20.743354,0
raw,bm25,0.5,0.75,162,8,366,20.463581,0
raw,bm25,0.5,0.75,162,9,72,20.369012,0
raw,bm25,0.5,0.75,162,10,1281,20.152400,0
raw,bm25,0.5,0.75,163,1,232,26.921608,0
raw,bm25,0.5,0.75,163,2,492,26.611236,0
raw,bm25,0.5,0.75,163,3,56,23.063375,3
raw,bm25,0.5,0.75,163,4,57,21.652967,3
raw,bm25,0.5,0.75,163,5,124,21.140171,0
raw,bm25,0.5,0.75,163,6,37,18.609882,0
raw,bm25,0.5,0.75,163,7,1311,17.478559,0
raw,bm25,0.5,0.75,163,8,373,16.900011,0
raw,bm25,0.5,0.75,163,9,27,16.611525,0
raw,bm25,0.5,0.75,163,10,1231,16.476321,0
raw,bm25,0.5,0.75,164,1,311,14.827359,2
raw,bm25,0.5,0.75,164,2,415,13.205993,3
raw,bm25,0.5,0.75,164,3,316,10.476992,4
raw,bm25,0.5,0.75,164,4,265,9.647706,0
raw,bm25,0.5,0.75,164,5,416,9.539866,3
raw,bm25,0.5,0.75,164,6,1187,8.796809,0
raw,bm25,0.5,0.75,164,7,1268,8.406161,0
raw,bm25,0.5,0.75,164,8,793,8.171533,0
raw,bm25,0.5,0.75,164,9,503,8.115325,0
raw,bm25,0.5,0.75,164,10,1287,8.059256,0
raw,bm25,0.5,0.75,165,1,504,21.657006,0
raw,bm25,0.5,0.75,165,2,71,17.756447,1
raw,bm25,0.5,0.75,165,3,569,13.902499,0
raw,bm25,0.5,0.75,165,4,209,13.219360,0
raw,bm25,0.5,0.75,165,5,1375,12.676330,0
raw,bm25,0.5,0.75,165,6,72,12.499978,1
raw,bm25,0.5,0.75,165,7,1276,11.895711,0
raw,bm25,0.5,0.75,165,8,417,11.771331,0
raw,bm25,0.5,0.75,165,9,410,10.932223,0
raw,bm25,0.5,0.75,165,10,663,10.830986,0
raw,bm25,0.5,0.75,166,1,504,22.180857,0
raw,bm25,0.5,0.75,166,2,334,15.185059,0
raw,bm25,0.5,0.75,166,3,209,14.368691,0
raw,bm25,0.5,0.75,166,4,71,14.262739,0
raw,bm25,0.5,0.75,166,5,569,13.760249,0
raw,bm25,0.5,0.75,166,6,663,13.138971,0
raw,bm25,0.5,0.75,166,7,1220,12.571384,0
raw,bm25,0.5,0.75,166,8,72,12.499978,0
raw,bm25,0.5,0.75,166,9,1276,12.470943,0
raw,bm25,0.5,0.75,166,10,207,12.234015,2
raw,bm25,0.5,0.75,167,1,553,22.105558,0
raw,bm25,0.5,0.75,167,2,274,16.787918,2
raw,bm25,0.5,0.75,167,3,1279,16.512780,0
raw,bm25,0.5,0.75,167,4,1043,14.725985,0
raw,bm25,0.5,0.75,167,5,82,14.702394,3
raw,bm25,0.5,0.75,167,6,1100,14.648988,0
raw,bm25,0.5,0.75,167,7,1147,13.308077,0
raw,bm25,0.5,0.75,167,8,1157,12.817198,0
raw,bm25,0.5,0.75,167,9,773,12.461120,0
raw,bm25,0.5,0.75,167,10,1297,12.359751,0
raw,bm25,0.5,0.75,168,1,750,23.086703,0
raw,bm25,0.5,0.75,168,2,118,22.091637,0
raw,bm25,0.5,0.75,168,3,157,18.798250,0
raw,bm25,0.5,0.75,168,4,965,17.925829,0
raw,bm25,0.5,0.75,168,5,341,16.808010,0
raw,bm25,0.5,0.75,168,6,217,15.782934,1
raw,bm25,0.5,0.75,168,7,1224,14.969399,0
raw,bm25,0.5,0.75,168,8,236,14.918847,0
raw,bm25,0.5,0.75,168,9,166,14.576013,0
raw,bm25,0.5,0.75,168,10,1280,14.383031,0
raw,bm25,0.5,0.75,169,1,750,24.011704,0
raw,bm25,0.5,0.75,169,2,118,22.099145,1
raw,bm25,0.5,0.75,169,3,157,21.814149,1
raw,bm25,0.5,0.75,169,4,965,18.872512,0
raw,bm25,0.5,0.75,169,5,341,18.532008,0
raw,bm25,0.5,0.75,169,6,1280,18.039520,0
raw,bm25,0.5,0.75,169,7,985,16.806095,0
raw,bm25,0.5,0.75,169,8,217,16.755681,0
raw,bm25,0.5,0.75,169,9,166,16.642171,0
raw,bm25,0.5,0.75,169,10,236,16.638813,0
raw,bm25,0.5,0.75,170,1,904,22.053960,3
raw,bm25,0.5,0.75,170,2,315,20.794200,0
raw,bm25,0.5,0.75,170,3,1264,16.528174,0
raw,bm25,0.5,0.75,170,4,238,16.019877,2
raw,bm25,0.5,0.75,170,5,187,15.559549,0
raw,bm25,0.5,0.75,170,6,239,14.997694,3
raw,bm25,0.5,0.75,170,7,189,14.866896,0
raw,bm25,0.5,0.75,170,8,1082,14.593932,0
raw,bm25,0.5,0.75,170,9,139,14.454696,2
raw,bm25,0.5,0.75,170,10,1040,13.959856,0
raw,bm25,0.5,0.75,171,1,431,30.135810,1
raw,bm25,0.5,0.75,171,2,516,24.810433,0
raw,bm25,0.5,0.75,171,3,808,22.263334,0
raw,bm25,0.5,0.75,171,4,1155,21.275949,0
raw,bm25,0.5,0.75,171,5,755,21.037039,0
raw,bm25,0.5,0.75,171,6,904,20.944418,0
raw,bm25,0.5,0.75,171,7,141,19.905187,4
raw,bm25,0.5,0.75,171,8,631,18.730821,0
raw,bm25,0.5,0.75,171,9,140,18.336597,0
raw,bm25,0.5,0.75,171,10,794,18.235296,0
raw,bm25,0.5,0.75,172,1,320,21.453925,1
raw,bm25,0.5,0.75,172,2,527,21.315357,0
raw,bm25,0.5,0.75,172,3,322,20.006616,3
raw,bm25,0.5,0.75,172,4,321,19.345076,1
raw,bm25,0.5,0.75,172,5,476,15.710075,3
raw,bm25,0.5,0.75,172,6,1370,12.417613,0
raw,bm25,0.5,0.75,172,7,1235,11.325884,0
raw,bm25,0.5,0.75,172,8,478,11.140366,0
raw,bm25,0.5,0.75,172,9,107,10.604188,0
raw,bm25,0.5,0.75,172,10,1251,10.087702,0
raw,bm25,0.5,0.75,173,1,451,20.515001,1
raw,bm25,0.5,0.75,173,2,367,14.536749,1
raw,bm25,0.5,0.75,173,3,532,13.650844,0
raw,bm25,0.5,0.75,173,4,956,10.764681,0
raw,bm25,0.5,0.75,173,5,1392,10.707447,0
raw,bm25,0.5,0.75,173,6,1047,10.527792,0
raw,bm25,0.5,0.75,173,7,731,10.301808,0
raw,bm25,0.5,0.75,173,8,1088,10.067983,0
raw,bm25,0.5,0.75,173,9,1320,10.057966,0
raw,bm25,0.5,0.75,173,10,300,10.040555,0
raw,bm25,0.5,0.75,174,1,35,15.503505,0
raw,bm25,0.5,0.75,174,2,1274,13.773606,0
raw,bm25,0.5,0.75,174,3,1319,13.752726,0
raw,bm25,0.5,0.75,174,4,483,12.893450,0
raw,bm25,0.5,0.75,174,5,1151,12.087421,0
raw,bm25,0.5,0.75,174,6,1390,12.010964,0
raw,bm25,0.5,0.75,174,7,1257,11.500160,0
raw,bm25,0.5,0.75,174,8,160,11.185034,0
raw,bm25,0.5,0.75,174,9,501,10.153182,0
raw,bm25,0.5,0.75,174,10,37,10.148733,0
raw,bm25,0.5,0.75,175,1,941,13.832694,0
raw,bm25,0.5,0.75,175,2,139,12.458552,0
raw,bm25,0.5,0.75,175,3,1080,11.654874,0
raw,bm25,0.5,0.75,175,4,351,11.286244,2
raw,bm25,0.5,0.75,175,5,491,10.123163,0
raw,bm25,0.5,0.75,175,6,666,10.009538,0
raw,bm25,0.5,0.75,175,7,1221,9.622227,0
raw,bm25,0.5,0.75,175,8,1082,9.573735,0
raw,bm25,0.5,0.75,175,9,238,9.434177,0
raw,bm25,0.5,0.75,175,10,315,9.406814,0
raw,bm25,0.5,0.75,176,1,542,19.113266,0
raw,bm25,0.5,0.75,176,2,767,15.196472,0
raw,bm25,0.5,0.75,176,3,1375,14.518532,0
raw,bm25,0.5,0.75,176,4,586,13.982054,1
raw,bm25,0.5,0.75,176,5,869,13.252318,0
raw,bm25,0.5,0.75,176,6,454,12.046223,0
raw,bm25,0.5,0.75,176,7,72,11.296359,0
raw,bm25,0.5,0.75,176,8,6,11.261500,0
raw,bm25,0.5,0.75,176,9,667,11.148267,0
raw,bm25,0.5,0.75,176,10,1185,10.901466,0
raw,bm25,0.5,0.75,177,1,543,16.787775,0
raw,bm25,0.5,0.75,177,2,426,16.150179,0
raw,bm25,0.5,0.75,177,3,138,15.739261,0
raw,bm25,0.5,0.75,177,4,590,15.717643,4
raw,bm25,0.5,0.75,177,5,588,14.139712,2
raw,bm25,0.5,0.75,177,6,589,13.963630,2
raw,bm25,0.5,0.75,177,7,576,13.281920,0
raw,bm25,0.5,0.75,177,8,216,13.226033,0
raw,bm25,0.5,0.75,177,9,213,11.713342,0
raw,bm25,0.5,0.75,177,10,42,10.600402,0
raw,bm25,0.5,0.75,178,1,511,12.808232,0
raw,bm25,0.5,0.75,178,2,138,12.309114,0
raw,bm25,0.5,0.75,178,3,216,11.489646,0
raw,bm25,0.5,0.75,178,4,589,11.160659,4
raw,bm25,0.5,0.75,178,5,591,10.901819,1
raw,bm25,0.5,0.75,178,6,31,10.117664,0
raw,bm25,0.5,0.75,178,7,1155,10.107871,0
raw,bm25,0.5,0.75,178,8,1183,9.728199,0
raw,bm25,0.5,0.75,178,9,73,9.698133,0
raw,bm25,0.5,0.75,178,10,839,9.559346,0
raw,bm25,0.5,0.75,179,1,633,30.932082,0
raw,bm25,0.5,0.75,179,2,680,25.468007,3
raw,bm25,0.5,0.75,179,3,428,24.692634,0
raw,bm25,0.5,0.75,179,4,811,22.033876,0
raw,bm25,0.5,0.75,179,5,49,21.884973,0
raw,bm25,0.5,0.75,179,6,682,21.009084,3
raw,bm25,0.5,0.75,179,7,122,19.852741,0
raw,bm25,0.5,0.75,179,8,183,19.455336,0
raw,bm25,0.5,0.75,179,9,826,18.616132,0
raw,bm25,0.5,0.75,179,10,433,18.490974,0
raw,bm25,0.5,0.75,180,1,548,24.195705,0
raw,bm25,0.5,0.75,180,2,616,17.371724,4
raw,bm25,0.5,0.75,180,3,1391,14.938222,0
raw,bm25,0.5,0.75,180,4,622,14.279153,2
raw,bm25,0.5,0.75,180,5,617,13.282814,4
raw,bm25,0.5,0.75,180,6,614,12.923584,0
raw,bm25,0.5,0.75,180,7,218,12.488700,0
raw,bm25,0.5,0.75,180,8,315,11.069229,0
raw,bm25,0.5,0.75,180,9,85,9.571385,0
raw,bm25,0.5,0.75,180,10,613,9.412432,0
raw,bm25,0.5,0.75,181,1,997,12.075416,3
raw,bm25,0.5,0.75,181,2,993,9.950015,0
raw,bm25,0.5,0.75,181,3,1374,9.836402,0
raw,bm25,0.5,0.75,181,4,1151,9.462784,0
raw,bm25,0.5,0.75,181,5,970,9.220521,0
raw,bm25,0.5,0.75,181,6,1074,9.064974,0
raw,bm25,0.5,0.75,181,7,1075,9.060804,0
raw,bm25,0.5,0.75,181,8,799,8.862267,0
raw,bm25,0.5,0.75,181,9,1195,8.815962,0
raw,bm25,0.5,0.75,181,10,696,8.758180,0
raw,bm25,0.5,0.75,182,1,634,48.704677,0
raw,bm25,0.5,0.75,182,2,685,38.099757,1
raw,bm25,0.5,0.75,182,3,1218,17.499931,0
raw,bm25,0.5,0.75,182,4,193,17.209179,0
raw,bm25,0.5,0.75,182,5,856,16.631563,0
raw,bm25,0.5,0.75,182,6,701,16.602980,0
raw,bm25,0.5,0.75,182,7,1339,16.027225,0
raw,bm25,0.5,0.75,182,8,857,15.269916,0
raw,bm25,0.5,0.75,182,9,572,14.965557,0
raw,bm25,0.5,0.75,182,10,686,14.684010,3
raw,bm25,0.5,0.75,183,1,811,14.336236,3
raw,bm25,0.5,0.75,183,2,893,13.757847,0
raw,bm25,0.5,0.75,183,3,199,12.725616,0
raw,bm25,0.5,0.75,183,4,1068,12.707324,0
raw,bm25,0.5,0.75,183,5,997,12.381013,0
raw,bm25,0.5,0.75,183,6,808,12.067309,1
raw,bm25,0.5,0.75,183,7,1226,11.352322,0
raw,bm25,0.5,0.75,183,8,1177,11.339832,0
raw,bm25,0.5,0.75,183,9,804,11.238657,4
raw,bm25,0.5,0.75,183,10,1243,11.192604,4
raw,bm25,0.5,0.75,184,1,813,5.827006,0
raw,bm25,0.5,0.75,184,2,1217,5.814369,0
raw,bm25,0.5,0.75,184,3,554,5.684883,0
raw,bm25,0.5,0.75,184,4,82,5.566238,0
raw,bm25,0.5,0.75,184,5,1331,5.533857,0
raw,bm25,0.5,0.75,184,6,1005,5.308080,0
raw,bm25,0.5,0.75,184,7,1219,5.246148,0
raw,bm25,0.5,0.75,184,8,599,5.229005,0
raw,bm25,0.5,0.75,184,9,723,5.216794,0
raw,bm25,0.5,0.75,184,10,1379,5.197607,3
raw,bm25,0.5,0.75,185,1,856,15.698951,3
raw,bm25,0.5,0.75,185,2,857,14.619059,2
raw,bm25,0.5,0.75,185,3,390,11.652652,0
raw,bm25,0.5,0.75,185,4,858,11.629489,2
raw,bm25,0.5,0.75,185,5,1008,11.581507,3
raw,bm25,0.5,0.75,185,6,766,11.557556,2
raw,bm25,0.5,0.75,185,7,391,10.125684,0
raw,bm25,0.5,0.75,185,8,948,9.744591,0
raw,bm25,0.5,0.75,185,9,658,9.630232,0
raw,bm25,0.5,0.75,185,10,859,9.498544,2
raw,bm25,0.5,0.75,186,1,1243,16.597380,0
raw,bm25,0.5,0.75,186,2,1062,14.693132,3
raw,bm25,0.5,0.75,186,3,723,13.350222,0
raw,bm25,0.5,0.75,186,4,1239,13.333667,0
raw,bm25,0.5,0.75,186,5,1074,12.569773,3
raw,bm25,0.5,0.75,186,6,923,11.625276,3
raw,bm25,0.5,0.75,186,7,1075,11.617431,3
raw,bm25,0.5,0.75,186,8,610,11.563657,0
raw,bm25,0.5,0.75,186,9,803,11.452061,0
raw,bm25,0.5,0.75,186,10,230,11.242351,0
raw,bm25,0.5,0.75,187,1,763,30.611822,0
raw,bm25,0.5,0.75,187,2,1126,21.106844,0
raw,bm25,0.5,0.75,187,3,839,20.634146,3
raw,bm25,0.5,0.75,187,4,1171,18.556873,0
raw,bm25,0.5,0.75,187,5,1071,16.735315,0
raw,bm25,0.5,0.75,187,6,827,15.555602,0
raw,bm25,0.5,0.75,187,7,1051,15.537463,0
raw,bm25,0.5,0.75,187,8,1068,14.742846,0
raw,bm25,0.5,0.75,187,9,831,14.250397,0
raw,bm25,0.5,0.75,187,10,826,14.149057,0
raw,bm25,0.5,0.75,188,1,725,21.505933,2
raw,bm25,0.5,0.75,188,2,640,20.089343,0
raw,bm25,0.5,0.75,188,3,722,19.201026,2
raw,bm25,0.5,0.75,188,4,908,19.051900,0
raw,bm25,0.5,0.75,188,5,220,17.052031,0
raw,bm25,0.5,0.75,188,6,1360,16.624824,0
raw,bm25,0.5,0.75,188,7,729,15.741023,2
raw,bm25,0.5,0.75,188,8,186,14.857687,0
raw,bm25,0.5,0.75,188,9,1316,14.825314,0
raw,bm25,0.5,0.75,188,10,764,13.922759,0
raw,bm25,0.5,0.75,189,1,767,20.718549,0
raw,bm25,0.5,0.75,189,2,1362,13.644655,0
raw,bm25,0.5,0.75,189,3,870,13.394176,3
raw,bm25,0.5,0.75,189,4,640,13.239982,0
raw,bm25,0.5,0.75,189,5,1332,12.296021,0
raw,bm25,0.5,0.75,189,6,881,12.128254,0
raw,bm25,0.5,0.75,189,7,246,11.789713,0
raw,bm25,0.5,0.75,189,8,314,11.692424,0
raw,bm25,0.5,0.75,189,9,980,11.655670,0
raw,bm25,0.5,0.75,189,10,833,11.373040,0
raw,bm25,0.5,0.75,190,1,390,28.132198,3
raw,bm25,0.5,0.75,190,2,15,22.300864,1
raw,bm25,0.5,0.75,190,3,1339,21.533585,0
raw,bm25,0.5,0.75,190,4,42,20.936785,0
raw,bm25,0.5,0.75,190,5,856,20.729522,0
raw,bm25,0.5,0.75,190,6,1069,20.185684,0
raw,bm25,0.5,0.75,190,7,52,20.173465,0
raw,bm25,0.5,0.75,190,8,14,19.896827,0
raw,bm25,0.5,0.75,190,9,1035,19.818339,0
raw,bm25,0.5,0.75,190,10,1322,19.661200,0
raw,bm25,0.5,0.75,191,1,894,16.545519,0
raw,bm25,0.5,0.75,191,2,1242,14.851071,0
raw,bm25,0.5,0.75,191,3,15,14.177728,3
raw,bm25,0.5,0.75,191,4,1392,13.921130,0
raw,bm25,0.5,0.75,191,5,658,13.877815,3
raw,bm25,0.5,0.75,191,6,827,13.834038,0
raw,bm25,0.5,0.75,191,7,541,13.163502,0
raw,bm25,0.5,0.75,191,8,319,12.912747,0
raw,bm25,0.5,0.75,191,9,209,12.702532,0
raw,bm25,0.5,0.75,191,10,236,12.446522,0
raw,bm25,0.5,0.75,192,1,641,16.334855,0
raw,bm25,0.5,0.75,192,2,875,12.716213,0
raw,bm25,0.5,0.75,192,3,735,10.864842,1
raw,bm25,0.5,0.75,192,4,647,10.416188,0
raw,bm25,0.5,0.75,192,5,734,8.982338,1
raw,bm25,0.5,0.75,192,6,648,8.875439,0
raw,bm25,0.5,0.75,192,7,1398,8.319780,0
raw,bm25,0.5,0.75,192,8,733,7.646122,1
raw,bm25,0.5,0.75,192,9,46,6.572864,0
raw,bm25,0.5,0.75,192,10,745,6.142744,0
raw,bm25,0.5,0.75,193,1,733,16.205740,4
raw,bm25,0.5,0.75,193,2,730,13.762501,3
raw,bm25,0.5,0.75,193,3,641,12.995771,0
raw,bm25,0.5,0.75,193,4,734,12.213037,4
raw,bm25,0.5,0.75,193,5,422,11.822643,3
raw,bm25,0.5,0.75,193,6,735,10.850908,4
raw,bm25,0.5,0.75,193,7,1392,9.607128,3
raw,bm25,0.5,0.75,193,8,736,9.373959,4
raw,bm25,0.5,0.75,193,9,703,9.347817,0
raw,bm25,0.5,0.75,193,10,454,9.218354,0
raw,bm25,0.5,0.75,194,1,642,33.388175,0
raw,bm25,0.5,0.75,194,2,744,31.551118,3
raw,bm25,0.5,0.75,194,3,932,25.446766,0
raw,bm25,0.5,0.75,194,4,740,25.433899,2
raw,bm25,0.5,0.75,194,5,957,24.147615,0
raw,bm25,0.5,0.75,194,6,1123,23.277148,0
raw,bm25,0.5,0.75,194,7,1173,22.892148,0
raw,bm25,0.5,0.75,194,8,1178,22.835658,0
raw,bm25,0.5,0.75,194,9,1172,22.594260,0
raw,bm25,0.5,0.75,194,10,1051,22.458281,0
raw,bm25,0.5,0.75,195,1,642,26.477129,0
raw,bm25,0.5,0.75,195,2,1122,23.582079,0
raw,bm25,0.5,0.75,195,3,932,22.238235,0
raw,bm25,0.5,0.75,195,4,744,20.992489,0
raw,bm25,0.5,0.75,195,5,1173,20.622484,0
raw,bm25,0.5,0.75,195,6,1359,19.655202,0
raw,bm25,0.5,0.75,195,7,839,19.319962,0
